match_id,date,competition,league_name,home_team,away_team,home_goals,away_goals,result,home_elo,away_elo,home_elo_after,away_elo_after,elo_diff,home_expected_score,away_expected_score,elo_home_change,elo_away_change,home_lambda,away_lambda,model_home_prob,model_draw_prob,model_away_prob,top_score_1,top_score_1_prob,top_score_2,top_score_2_prob,top_score_3,top_score_3_prob
F1_2324_203,2024-02-25,F1,Ligue 1,Nice,Clermont,0,0,D,1538.9162818066036,1402.0868288226472,1530.757605023092,1410.2455056061588,136.82945298395634,0.7719558927837156,0.2280441072162844,-8.158676783511467,8.158676783511467,1.9006163435485264,0.9588994676312844,0.5940846493529132,0.22014938336006132,0.18576596728702566,1-0,0.10891658788688062,1-1,0.10444005814094584,2-0,0.10350432351067237
D1_2324_205,2024-02-25,D1,Bundesliga,Dortmund,Hoffenheim,2,3,A,1589.4609086001149,1456.221247307444,1566.4119780304084,1479.2701778771504,133.23966129267092,0.7682976856568813,0.2317023143431187,-23.04893056970644,23.04893056970644,1.8836356122334432,0.9675438222571329,0.5882321550595794,0.22198999994338597,0.18977784499703457,1-0,0.10884598111261241,1-1,0.1053132566030247,2-0,0.10251308313610273
F1_2324_201,2024-02-25,F1,Ligue 1,Lens,Monaco,2,3,A,1567.1068859608647,1537.8644838713008,1547.7367334715248,1557.2346363606407,29.24240208956394,0.6456717496446657,0.3543282503553343,-19.37015248933997,19.37015248933997,1.452390177620789,1.254828095151057,0.41722768184835046,0.25633053971574715,0.3264417784359023,1-1,0.12160459440137311,1-0,0.09690936541131098,2-1,0.08830865923105716
D1_2324_206,2024-02-25,D1,Bundesliga,Augsburg,Freiburg,2,1,H,1454.0119987245946,1463.439510730238,1466.214148104563,1451.2373613502696,-9.427512005643392,0.5932616873343853,0.4067383126656146,12.20214937996844,-12.20214937996844,1.318554172509444,1.3821957701832284,0.35634411413037864,0.2579930146793276,0.38566287119029385,1-1,0.12239328151556883,0-1,0.0928238551493357,1-0,0.08854988863071399
D1_2324_204,2024-02-25,D1,Bundesliga,Ein Frankfurt,Wolfsburg,2,2,D,1534.364480223011,1442.129511870169,1527.654727103334,1448.839264989846,92.23496835284207,0.7236584373225708,0.2763415626774291,-6.709753119677125,6.709753119677125,1.7001083993153205,1.071990468804207,0.5206399947810448,0.24023853107025367,0.2391214741487015,1-1,0.11397045846654207,1-0,0.10631667144734486,2-1,0.09688106685639301
SP1_2324_255,2024-02-25,SP1,La Liga,Betis,Ath Bilbao,3,1,H,1538.8044802942886,1610.967569004481,1557.291313403669,1592.480735895101,-72.16308871019237,0.5040825527986547,0.4959174472013453,18.486833109380388,-18.486833109380388,1.1271551260157922,1.6169025522175249,0.26552981533215064,0.24706510978749113,0.4874050748803581,1-1,0.11720902433145726,0-1,0.10398659565676772,1-2,0.09475778529222961
SP1_2324_256,2024-02-25,SP1,La Liga,Las Palmas,Osasuna,1,1,D,1515.8132069902815,1471.1526198772908,1510.8420642174472,1476.1237626501254,44.660587112990925,0.6657047590944829,0.3342952409055171,-4.971142772834487,4.971142772834487,1.5094661725867706,1.2073804852988417,0.44221267387725327,0.2538757678113781,0.30391155831136873,1-1,0.12044003733334016,1-0,0.09975317540727831,2-1,0.09090008108988236
I1_2324_252,2024-02-25,I1,Serie A,Juventus,Frosinone,3,2,H,1619.9107648210072,1389.492626630998,1624.3215128197746,1385.0818786322309,230.41813819000916,0.8529750667077548,0.1470249332922452,4.410747998767356,-4.410747998767356,2.4016354383390306,0.7588578894640395,0.7376856533440812,0.16304572693536695,0.09926861972055173,2-0,0.12239838487492226,1-0,0.10192919618105978,3-0,0.09798543290369109
I1_2324_253,2024-02-25,I1,Serie A,Cagliari,Napoli,1,1,D,1382.90608330284,1509.451585637805,1385.1152965186504,1507.2423724219946,-126.54550233496502,0.426359559472984,0.5736404405270159,2.209213215810479,-2.209213215810477,0.9838723033326333,1.852374534608521,0.19739392966964361,0.2253257869631432,0.5772802833672132,0-1,0.1086480142236671,1-1,0.10689577200675605,0-2,0.10062840739185265
I1_2324_254,2024-02-25,I1,Serie A,Lecce,Inter,0,4,A,1422.838943096226,1733.4259394759813,1413.710865775335,1742.5540167968725,-310.5869963797552,0.2048671047815449,0.7951328952184551,-9.128077320891292,9.12807732089129,0.6210380675660383,2.9346027162919515,0.05156796332519675,0.11009278766142558,0.8383392490133776,0-2,0.12339841970189346,0-3,0.1207084458811036,0-4,0.08855783329051665
I1_2324_255,2024-02-25,I1,Serie A,Milan,Atalanta,1,1,D,1602.367884920413,1597.5044570891814,1598.9793752188032,1600.8929667907912,4.863427831231547,0.6129503233869942,0.3870496766130058,-3.3885097016098253,3.3885097016098253,1.3665142603797904,1.333685313677941,0.3784960406419137,0.2581349676877697,0.36336899167031655,1-1,0.12246062479052466,1-0,0.09182122914198672,0-1,0.08961532882685733
F1_2324_205,2024-02-25,F1,Ligue 1,Paris SG,Rennes,1,1,D,1700.192503992881,1545.3912862085613,1691.50287868524,1554.080911516202,154.80121778431976,0.7896541769213629,0.2103458230786371,-8.689625307640886,8.689625307640886,1.9879573154676378,0.9167701870758145,0.6231215050720457,0.21043101018158855,0.16644748474636595,1-0,0.10889273097090156,2-0,0.10823705056742657,1-1,0.09982960934338976
SP1_2324_257,2024-02-25,SP1,La Liga,Real Madrid,Sevilla,1,0,H,1696.937676061198,1453.120398807757,1701.0660623338356,1448.9920125351196,243.81727725344103,0.8623871242454172,0.1376128757545828,4.128386272637484,-4.128386272637484,2.483447673252637,0.7338588284459499,0.7562292626573126,0.15407529893374244,0.08969543840894496,2-0,0.12367876657298814,3-0,0.10238324835881449,1-0,0.09960247433842871
F1_2324_206,2024-02-25,F1,Ligue 1,Marseille,Montpellier,4,1,H,1501.5613459358192,1455.721044336604,1515.3837413926085,1441.8986488798148,45.84030159921508,0.6672143329380843,0.3327856670619157,13.822395456789234,-13.822395456789234,1.513924591707747,1.2038248205904178,0.4441368696588415,0.2536468225542794,0.30221630778687897,1-1,0.12033142446512521,1-0,0.09995758718956173,2-1,0.09108635132648815
I1_2324_257,2024-02-26,I1,Serie A,Fiorentina,Lazio,2,1,H,1512.6675797324797,1550.0550903630915,1526.0500321447378,1536.6726379508334,-37.38751063061227,0.5539182529247236,0.4460817470752763,13.38245241225829,-13.38245241225829,1.2295347132090593,1.4822680323057447,0.31445427338187654,0.2551587640525182,0.4303869625656053,1-1,0.12104869768920463,0-1,0.09845081752370384,1-2,0.08971330746847514
SP1_2324_258,2024-02-26,SP1,La Liga,Girona,Vallecano,3,0,H,1629.9566275694144,1441.2177573188426,1637.4216362372,1433.7527486510571,188.73887025057184,0.8202737074844874,0.1797262925155126,7.465008667785544,-7.465008667785544,2.163985732995271,0.8421959406716583,0.6763484449092879,0.1901653411969616,0.13348621389375045,2-0,0.11590235282157675,1-0,0.10711933175377367,2-1,0.09761249106062625
I1_2324_256,2024-02-26,I1,Serie A,Roma,Torino,3,2,H,1558.8911794521175,1508.0088554664635,1568.682361138208,1498.2176737803732,50.88232398565424,0.6736272771303238,0.3263727228696762,9.791181686090288,-9.791181686090288,1.5331284746536875,1.1887457771023904,0.45237800220798047,0.25260336646261194,0.29501863132940764,1-1,0.11983640325172012,1-0,0.10080910953376893,2-1,0.09186230106264695
E0_2324_257,2024-02-26,E0,Premier League,West Ham,Brentford,4,2,H,1480.831646660514,1423.550558380654,1492.698253071783,1411.683951969385,57.281088279860114,0.6816730521879618,0.3183269478120382,11.8666064112689,-11.8666064112689,1.5578510088872748,1.1698808099124678,0.46287314972518867,0.2511289841599474,0.28599786611486416,1-1,0.11913694831315952,1-0,0.10183682585756194,2-1,0.09279880756270334
I1_2324_258,2024-02-28,I1,Serie A,Sassuolo,Napoli,1,6,A,1388.7806033304928,1507.2423724219946,1368.249223787554,1527.7737519649334,-118.46176909150176,0.4377777053979229,0.5622222946020771,-20.53137954293884,20.53137954293884,1.0039579819251212,1.8153150159783564,0.20682300985965535,0.2291788066770567,0.563998183463288,1-1,0.10872366539804111,0-1,0.108295035604538,1-2,0.09868385119463523
I1_2324_259,2024-02-28,I1,Serie A,Inter,Atalanta,4,0,H,1742.5540167968725,1600.8929667907912,1752.498267479077,1590.9487161085867,141.66105000608127,0.7768150099010961,0.2231849900989039,9.944250682204563,-9.944250682204563,1.9237130860821328,0.9473866000005933,0.6019363836447417,0.21761719105109786,0.1804464253041604,1-0,0.10897216871568735,2-0,0.10481559348855887,1-1,0.10323877241424606
SP1_2324_259,2024-03-01,SP1,La Liga,Celta,Almeria,1,0,H,1426.9962198967855,1344.3549382314038,1435.6218399038798,1335.7293182243095,82.64128166538171,0.7124793330968567,0.2875206669031432,8.625620007094298,-8.625620007094298,1.6598177324544612,1.0980121276960766,0.5047446555281733,0.24368829040830806,0.2515670540635185,1-1,0.11560704295449133,1-0,0.105287582931407,2-1,0.09594330994624463
D1_2324_207,2024-03-01,D1,Bundesliga,Freiburg,Bayern Munich,2,2,D,1451.2373613502696,1632.7872696988609,1455.6985033853982,1628.326127663732,-181.5499083485911,0.3512952654957145,0.6487047345042855,4.461142035128564,-4.461142035128564,0.8574690632622519,2.125441112786362,0.1400831732169681,0.19463291566907887,0.6652839111139534,0-2,0.1144370203692564,0-1,0.1076830778145948,1-2,0.09812620465854952
F1_2324_207,2024-03-01,F1,Ligue 1,Monaco,Paris SG,0,0,D,1557.2346363606407,1691.50287868524,1559.768916966743,1688.9685980791378,-134.26824232459944,0.4155239797965906,0.5844760202034094,2.5342806061022816,-2.5342806061022816,0.9650590253372243,1.8884855248757009,0.18862314824695953,0.22146623138734067,0.5899106203657,0-1,0.10886875849954207,1-1,0.10506477796724173,0-2,0.10279853726878682
I1_2324_260,2024-03-01,I1,Serie A,Lazio,Milan,0,1,A,1536.6726379508334,1598.9793752188032,1521.1248694353476,1614.527143734289,-62.306737267969766,0.518258950516193,0.481741049483807,-15.547768515485789,15.547768515485789,1.1552742356804035,1.5775475153106233,0.2790043910607325,0.24985483653600557,0.47114077240326185,1-1,0.11853248578915151,0-1,0.10260116786845966,1-2,0.09349531422013388
SP1_2324_263,2024-03-02,SP1,La Liga,Valencia,Real Madrid,2,2,D,1513.0634929557807,1701.0660623338356,1517.7771535254335,1696.3524017641828,-188.0025693780549,0.3428779810115762,0.6571220189884238,4.713660569652714,-4.713660569652714,0.8437476423975487,2.1600060354791397,0.13415238552973419,0.19062658946144784,0.6752210250088179,0-2,0.11575653174538049,0-1,0.10718167435092651,1-2,0.09766930075228178
E0_2324_258,2024-03-02,E0,Premier League,Brentford,Chelsea,2,2,D,1411.683951969385,1516.7920380336727,1412.980578436412,1515.4954115666455,-105.10808606428782,0.4567791177657636,0.5432208822342364,1.2966264670270928,-1.296626467027091,1.0380400598356672,1.7557125880946456,0.22294675279263676,0.2350968542942641,0.5419563929130993,1-1,0.11153121919532401,0-1,0.1074440414303284,1-2,0.09790838275338674
F1_2324_208,2024-03-02,F1,Ligue 1,Reims,Lille,0,1,A,1499.603038478439,1552.9365625497403,1483.668832220255,1568.8707688079248,-53.333524071301554,0.5311402086061404,0.4688597913938596,-15.934206258184211,15.934206258184211,1.1814834173234792,1.5425523314822935,0.291547798444336,0.25205829665459367,0.45639390490107024,1-1,0.11957781918679367,0-1,0.1012099005652437,1-2,0.09222752189007836
F1_2324_209,2024-03-02,F1,Ligue 1,Clermont,Marseille,1,5,A,1410.2455056061588,1515.3837413926085,1389.8951325447454,1535.734114454022,-105.13823578644974,0.4567360533607988,0.5432639466392011,-20.35037306141337,20.35037306141337,1.037961821235802,1.7558449286989417,0.22290959067552768,0.2350841472507219,0.5420062620737502,1-1,0.1115251909051417,0-1,0.1074463324405895,1-2,0.09791047043648719
E0_2324_259,2024-03-02,E0,Premier League,Everton,West Ham,1,3,A,1481.534488665796,1492.698253071783,1459.5088405246504,1514.7239012129287,-11.163764405986967,0.590847720346954,0.409152279653046,-22.02564814114562,22.02564814114562,1.312843218929721,1.388208411881634,0.35368459162843097,0.2579152354662747,0.38840017290529455,1-1,0.12235638263622871,0-1,0.09319953888780276,1-0,0.08813977900507165
D1_2324_211,2024-03-02,D1,Bundesliga,Mainz,M'gladbach,1,1,D,1401.87257387539,1463.8034274469876,1401.308599444052,1464.3674018783256,-61.93085357159771,0.5187991477112638,0.4812008522887362,-0.5639744313379136,0.5639744313379136,1.1563603677997496,1.5760657756437464,0.2795246224967754,0.24995363476381316,0.4705217427394116,1-1,0.1185793562027723,0-1,0.1025453305948194,1-2,0.0934444325045292
E0_2324_261,2024-03-02,E0,Premier League,Newcastle,Wolves,3,0,H,1497.9992379692587,1520.222416769253,1515.6362983836011,1502.5853563549106,-22.22317879999423,0.5753731013306155,0.4246268986693845,17.637060414342283,-17.637060414342283,1.2770422290449563,1.4271258683144472,0.3369185751261623,0.25711314476925,0.40596828010458774,1-1,0.1219758664714636,0-1,0.09551435629711634,1-2,0.08703745717574728
D1_2324_212,2024-03-02,D1,Bundesliga,Union Berlin,Dortmund,0,2,A,1455.6566857860005,1566.4119780304084,1438.929099089474,1583.1395647269346,-110.75529224440812,0.4487248866963196,0.5512751133036804,-16.727586696526256,16.727586696526252,1.023487959330359,1.7806755647544832,0.21604564580111052,0.23266429793852084,0.5512900562603686,1-1,0.11037720130371158,0-1,0.10784416201234888,1-2,0.09827299263375294
D1_2324_213,2024-03-02,D1,Bundesliga,Wolfsburg,Stuttgart,2,3,A,1448.839264989846,1591.1068374681756,1436.7076874118577,1603.238415046164,-142.2675724783296,0.404385919266279,0.5956140807337209,-12.131577577988372,12.131577577988374,0.9459511604015713,1.926632236728078,0.17978516710577777,0.21729498053932905,0.6029198523548931,0-1,0.10897593694058177,0-2,0.10497827656868551,1-1,0.10308591400479178
I1_2324_261,2024-03-02,I1,Serie A,Udinese,Salernitana,1,1,D,1445.4824284180957,1330.624167039568,1438.0145381793868,1338.0920572782768,114.85826137852769,0.7489296746236281,0.2510703253763718,-7.467890238708844,7.467890238708844,1.7990347047146842,1.0130432699401635,0.5580607448674066,0.2308319796230935,0.2111072755094996,1-1,0.10950793958480426,1-0,0.1080979883428597,2-1,0.0985042918774309
I1_2324_262,2024-03-02,I1,Serie A,Monza,Roma,1,4,A,1505.599918504802,1568.682361138208,1484.1201197467133,1590.1621598962968,-63.08244263340612,0.5171440203988102,0.4828559796011897,-21.479798758088634,21.479798758088634,1.1530360255634244,1.5806097637837864,0.27793225699884005,0.24964916873316642,0.47241857426799344,1-1,0.11843491587113313,0-1,0.1027157116042932,1-2,0.0935996921994122
E0_2324_260,2024-03-02,E0,Premier League,Fulham,Brighton,3,0,H,1473.3215814571004,1521.807374394734,1492.5074976581125,1502.6214581937218,-48.48579293763351,0.53808311004358,0.46191688995642,19.18591620101212,-19.18591620101212,1.195889320796571,1.5239704614019376,0.2984300633236063,0.2531124251819621,0.44845751149443164,1-1,0.12007790346141696,0-1,0.10040887678588363,1-2,0.09149758897113648
SP1_2324_262,2024-03-02,SP1,La Liga,Getafe,Las Palmas,3,3,D,1490.4876557205394,1510.8420642174472,1488.14767945592,1513.1820404820664,-20.35440849690781,0.5779992088206395,0.4220007911793605,-2.3399762646191844,2.3399762646191844,1.2830224341883092,1.4204739928440815,0.33972985848818693,0.2572858018931207,0.40298433961869257,1-1,0.12205777594484156,0-1,0.09513300211469812,1-2,0.08668994817701868
I1_2324_263,2024-03-02,I1,Serie A,Torino,Fiorentina,0,0,D,1498.2176737803732,1526.0500321447378,1496.1937020893856,1528.0740038357253,-27.83235836436461,0.567465723032915,0.432534276967085,-2.023971690987449,2.023971690987449,1.2592593070199345,1.4472793568728806,0.3285357429696372,0.2565047045093723,0.4149595525209904,1-1,0.12168721912143679,0-1,0.096633964460753,1-2,0.08805770011486116
SP1_2324_260,2024-03-02,SP1,La Liga,Sevilla,Sociedad,3,2,H,1448.9920125351196,1526.5830790010673,1464.1038757929043,1511.4712157432823,-77.59106646594773,0.4962712247405046,0.5037287752594953,15.11186325778486,-15.11186325778486,1.1119630048836797,1.638993376574294,0.2582493121182985,0.24536777451753228,0.4963829133641691,1-1,0.11640379929937415,0-1,0.1046831583318286,1-2,0.09539252802987884
D1_2324_208,2024-03-02,D1,Bundesliga,Bochum,RB Leipzig,1,4,A,1468.7754950597762,1548.9868462326017,1448.319261987497,1569.443079304881,-80.21135117282552,0.4925008251871955,0.5074991748128045,-20.45623307227916,20.45623307227916,1.1047026619128315,1.6497651927843437,0.2547711313679542,0.24450832452502388,0.500720544107022,1-1,0.11599607157460463,0-1,0.10500207483319843,1-2,0.09568314069175207
D1_2324_210,2024-03-02,D1,Bundesliga,Heidenheim,Ein Frankfurt,1,2,A,1492.4316643011762,1527.654727103334,1475.721819852875,1544.3645715516352,-35.22306280215776,0.556994814943378,0.443005185056622,-16.70984444830134,16.70984444830134,1.2362059055911045,1.474268964221258,0.3176214987246493,0.2554976103887996,0.4268808908865511,1-1,0.12120944822378232,0-1,0.09804956251671099,1-2,0.0893476638433529
E0_2324_264,2024-03-02,E0,Premier League,Luton,Aston Villa,2,3,A,1403.036271185298,1585.0657271197758,1392.5162779033,1595.5857204017736,-182.02945593447797,0.3506664427332594,0.6493335572667406,-10.519993281997785,10.519993281997785,0.8564416861824034,2.127990766217617,0.13963668019121428,0.19433746875651597,0.6660258510522699,0-2,0.11453761060342547,0-1,0.10764859737338954,1-2,0.09809478435650124
E0_2324_263,2024-03-02,E0,Premier League,Tottenham,Crystal Palace,3,1,H,1567.339142708964,1430.8450585052888,1575.8528569547009,1422.331344259552,136.49408420367513,0.7716158624916034,0.2283841375083966,8.513714245736777,-8.513714245736777,1.899023492920004,0.9597037671175207,0.5935385464061418,0.22032283107356168,0.18613862252029656,1-0,0.10891104761238336,1-1,0.10452234267431998,2-0,0.10341231902722257
E0_2324_262,2024-03-02,E0,Premier League,Nott'm Forest,Liverpool,0,1,A,1423.820344340557,1672.01463437876,1415.7343144847816,1680.1006642345355,-248.194290038203,0.2695343285258448,0.7304656714741551,-8.086029855775346,8.086029855775347,0.7258723307046687,2.5107721053793823,0.0867141622406906,0.15113718635435283,0.7621486514049565,0-2,0.12400466454796011,0-3,0.10378248422798196,0-1,0.09877811234422869
SP1_2324_261,2024-03-02,SP1,La Liga,Vallecano,Cadiz,1,1,D,1433.7527486510571,1374.2500116758654,1428.219497817344,1379.7832625095784,59.50273697519174,0.6844416944571007,0.3155583055428993,-5.53325083371302,5.53325083371302,1.56652757609133,1.1634011605128278,0.4665255043011941,0.25057823804870744,0.2828962576500983,1-1,0.1188756713792845,1-0,0.1021794333838244,2-1,0.09311100867101
D1_2324_209,2024-03-02,D1,Bundesliga,Darmstadt,Augsburg,0,6,A,1367.5746329968551,1466.214148104563,1344.8259721675545,1488.962808933864,-98.6395151077079,0.4660324038881999,0.5339675961118001,-22.74866082930085,22.74866082930085,1.0549631154742425,1.7275485495819665,0.23099804317089567,0.23775206899483645,0.5312498878342676,1-1,0.11279086740996795,0-1,0.10691451270243184,1-2,0.09742584970009102
SP1_2324_264,2024-03-03,SP1,La Liga,Villarreal,Granada,5,1,H,1477.5106879059324,1361.5536811377974,1488.6444933076257,1350.419875736104,115.957006768135,0.7501170950178491,0.2498829049821509,11.133805401693168,-11.133805401693168,1.8039832007435792,1.010264396724309,0.5598720882516334,0.23033221554621033,0.20979569620215643,1-1,0.10927084880376371,1-0,0.10816064503318591,2-1,0.09856138778649065
SP1_2324_265,2024-03-03,SP1,La Liga,Ath Madrid,Betis,2,1,H,1599.2038916445122,1557.291313403669,1609.3386346780446,1547.1565703701365,41.91257824084323,0.6621752322155863,0.3378247677844137,10.134743033532413,-10.134743033532413,1.4991316463594833,1.2157037738652174,0.43773681109183704,0.2543865788185307,0.30787661008963224,1-1,0.12068236883784768,1-0,0.0992695518696543,2-1,0.0904593791412225
SP1_2324_266,2024-03-03,SP1,La Liga,Mallorca,Girona,1,0,H,1436.5196855076424,1637.4216362372,1456.7292489827075,1617.2120727621348,-200.90195072955748,0.3263478841644932,0.6736521158355069,20.20956347506521,-20.20956347506521,0.8169721405695982,2.2307982237060635,0.1227941295365047,0.1824370841983688,0.6947687862651265,0-2,0.11816416800859836,0-1,0.10593891168900986,1-2,0.09653683327661024
SP1_2324_267,2024-03-03,SP1,La Liga,Ath Bilbao,Barcelona,0,0,D,1592.480735895101,1627.9729164517646,1590.7823602347978,1629.6712921120677,-35.492180556663925,0.5566125220100973,0.4433874779899027,-1.6983756603029176,1.6983756603029176,1.2353744729205345,1.4752611778446814,0.3172269704804277,0.2554565584041688,0.4273164711154035,1-1,0.12118997294024436,0-1,0.09809978722786827,1-2,0.08939343111139499
F1_2324_215,2024-03-03,F1,Ligue 1,Lyon,Lens,0,3,A,1486.3152959743704,1547.7367334715248,1464.7363455534678,1569.3156838924274,-61.42143749715433,0.5195311791480299,0.48046882085197,-21.57895042090261,21.57895042090261,1.1578339773490844,1.57405987011428,0.28023040084175677,0.25008663117690694,0.4696829679813361,1-1,0.11864245042045328,0-1,0.10246931143970292,1-2,0.09337516004942929
I1_2324_267,2024-03-03,I1,Serie A,Atalanta,Bologna,1,2,A,1590.9487161085867,1595.1738092407982,1572.934693203857,1613.187832145528,-4.225093132211441,0.6004674301576538,0.3995325698423462,-18.014022904729615,18.014022904729615,1.3358153568597204,1.3643352658292494,0.3643553195852597,0.25814759719177716,0.3774970832229631,1-1,0.12246661629553228,0-1,0.09167929958780449,1-0,0.08976284595348087
F1_2324_210,2024-03-03,F1,Ligue 1,Toulouse,Nice,2,1,H,1472.3904798754434,1530.757605023092,1486.6729290328249,1516.4751558657106,-58.36712514764872,0.5239183614206167,0.4760816385793833,14.2824491573815,-14.2824491573815,1.166708783806489,1.5620864651879411,0.2844796873765515,0.2508622408805367,0.4646580717429119,1-1,0.11901040385872971,0-1,0.10200523516283808,1-2,0.0929522705421362
F1_2324_211,2024-03-03,F1,Ligue 1,Brest,Le Havre,1,0,H,1604.907358938527,1448.9217639892222,1611.1838274148888,1442.6452955128605,155.98559494930487,0.7907843841212752,0.2092156158787248,6.276468476361745,-6.276468476361745,1.993852266591182,0.9140596976705117,0.6250175013805602,0.20976299782496752,0.16521950079447226,1-0,0.10886892937308357,2-0,0.10853428079593896,1-1,0.09951270066847304
F1_2324_212,2024-03-03,F1,Ligue 1,Montpellier,Strasbourg,2,2,D,1441.8986488798148,1438.514471677957,1438.5708024711505,1441.8423180866218,3.384177201857483,0.6109282136221473,0.3890717863778526,-3.32784640866442,3.32784640866442,1.3614700504925912,1.3386265818631888,0.37618239747914484,0.25816152747300186,0.3656560750478532,1-1,0.12247322489628702,1-0,0.09149170243266848,0-1,0.08995660598775213
F1_2324_213,2024-03-03,F1,Ligue 1,Nantes,Metz,0,2,A,1446.57313460411,1370.2076487558083,1420.2912804854695,1396.4895028744488,76.36548584830166,0.7050223218394788,0.2949776781605212,-26.281854118640403,26.281854118640403,1.6339792657063343,1.115375230426913,0.49435482252166674,0.24576085064019262,0.2598843268381406,1-1,0.11659027673791104,1-0,0.10453009315375043,2-1,0.09525304738635511
I1_2324_268,2024-03-03,I1,Serie A,Napoli,Juventus,2,1,H,1527.7737519649334,1624.3215128197746,1543.7028526533622,1608.3924121313455,-96.54776085484129,0.4690299770523706,0.5309700229476294,15.929100688428882,-15.929100688428882,1.0604943743706394,1.7185381120777565,0.2336346981907571,0.23857996978468562,0.5277853320245574,1-1,0.11318362802236251,0-1,0.10672723095729049,1-2,0.09725518920983096
E0_2324_265,2024-03-03,E0,Premier League,Burnley,Bournemouth,0,2,A,1335.7386078398383,1472.7339156472797,1320.390618845284,1488.081904641834,-136.99530780744135,0.4117165702108053,0.5882834297891947,-15.34798899455418,15.34798899455418,0.9585019547938968,1.9014045729222178,0.18558183633161376,0.2200634932188388,0.5943546704495476,0-1,0.10891924723915958,1-1,0.10439931139341421,0-2,0.10354977738989184
E0_2324_266,2024-03-03,E0,Premier League,Man City,Man United,3,1,H,1657.728612119942,1544.4751590586427,1667.1529261688752,1535.0508450097095,113.2534530612993,0.7471886213761917,0.2528113786238083,9.424314048933187,-9.424314048933187,1.791831399639001,1.0171157846475836,0.5554137157187274,0.23155506631473646,0.2130312179665361,1-1,0.10985097582212418,1-0,0.10800242949743033,2-1,0.0984172138795334
I1_2324_265,2024-03-03,I1,Serie A,Empoli,Cagliari,0,1,A,1448.039473246115,1385.1152965186504,1427.3790733527364,1405.775696412029,62.92417672746456,0.6886799964459485,0.3113200035540515,-20.66039989337845,20.66039989337845,1.5799844958996654,1.1534923315574963,0.4721578318421271,0.2496913252686261,0.2781508428892467,1-1,0.11845491515955825,1-0,0.10269241668873098,2-1,0.09357846470760613
I1_2324_264,2024-03-03,I1,Serie A,Verona,Sassuolo,1,0,H,1402.5355665127638,1368.249223787554,1412.966986881474,1357.8178034188438,34.286342725209806,0.6522859877096571,0.3477140122903429,10.431420368710288,-10.431420368710288,1.4708205601897808,1.239104245160159,0.42536555053573616,0.25563810769278866,0.318996341771475,1-1,0.12127610090467249,1-0,0.09787400969560642,2-1,0.08918769133512137
F1_2324_214,2024-03-03,F1,Ligue 1,Rennes,Lorient,1,2,A,1554.080911516202,1430.7895842211,1531.3425021555454,1453.5279935817566,123.29132729510228,0.7579469786885553,0.2420530213114446,-22.73840936065666,22.73840936065666,1.8373657912981565,0.9919091824999893,0.5719402544252232,0.22690044026601666,0.20115930530876028,1-0,0.10852081818501691,1-1,0.1076427960501301,2-0,0.09969621948841849
D1_2324_215,2024-03-03,D1,Bundesliga,Hoffenheim,Werder Bremen,2,1,H,1479.2701778771504,1504.8812044353854,1492.1521320714098,1491.999250241126,-25.61102655823493,0.5706015268580239,0.4293984731419761,12.881954194259285,-12.881954194259285,1.2662718423348298,1.4392644131133507,0.3318454404905337,0.2567618106340205,0.41139274887544564,1-1,0.12180919165752488,0-1,0.09619513566133288,1-2,0.0876578173713896
D1_2324_214,2024-03-03,D1,Bundesliga,FC Koln,Leverkusen,0,2,A,1419.1836775057077,1713.3120277375124,1410.9552101157967,1721.5404951274234,-294.1283502318047,0.2207322648633428,0.7792677351366571,-8.228467389910975,8.228467389910975,0.6471246897883443,2.8163042281636437,0.05956474046993079,0.12063372732886223,0.8198015322012068,0-2,0.12453171817033346,0-3,0.11690640147453112,0-1,0.08843626830154902
I1_2324_266,2024-03-03,I1,Serie A,Frosinone,Lecce,1,1,D,1385.0818786322309,1413.710865775335,1383.0916843810935,1415.701060026472,-28.62898714310427,0.5663398083712372,0.4336601916287628,-1.990194251137116,1.990194251137116,1.2567538971903445,1.4501645899602644,0.3273520539653419,0.25640735177093554,0.41624059426372245,1-1,0.12164103445579144,0-1,0.09678986055085056,1-2,0.08819976042696258
I1_2324_269,2024-03-04,I1,Serie A,Inter,Genoa,2,1,H,1752.498267479077,1496.2430437187602,1756.3782938298732,1492.363017367964,256.2552237603168,0.8706657883067926,0.1293342116932073,3.880026350796221,-3.880026350796221,2.5618832993987883,0.7113907180813804,0.7728650882228514,0.14572633868032425,0.08140857309682427,2-0,0.1244826536147051,3-0,0.10630334378678571,1-0,0.09718058089837124
SP1_2324_268,2024-03-04,SP1,La Liga,Osasuna,Alaves,1,0,H,1476.1237626501254,1463.5334039473544,1487.4203126068671,1452.2368539906126,12.590358702771027,0.6234483347752752,0.3765516652247248,11.296549956741744,-11.296549956741744,1.393168276775811,1.3081693219556976,0.3906536595845566,0.2578415308551774,0.35150480956026603,1-1,0.12232141677009375,1-0,0.09350579830692304,0-1,0.0878008915428224
E0_2324_267,2024-03-04,E0,Premier League,Sheffield United,Arsenal,0,6,A,1332.714105416357,1658.4290793483135,1323.3885134302764,1667.7546713343943,-325.7149739319568,0.1910454458644802,0.8089545541355199,-9.325591986080475,9.325591986080472,0.5979890463261888,3.047714688415664,0.044958388618602414,0.10070221992411085,0.8543393914572868,0-3,0.12367810234350071,0-2,0.12174181147625142,0-4,0.09423389228691573
