match_id,bookmaker,home_odds,draw_odds,away_odds,timestamp,league_name
D1_2425_222,B365,2.55,3.3,2.7,2025-03-08,Bundesliga
D1_2425_223,B365,1.73,4.0,4.5,2025-03-09,Bundesliga
D1_2425_224,B365,1.75,4.0,4.33,2025-03-09,Bundesliga
D1_2425_225,B365,2.25,3.25,3.3,2025-03-14,Bundesliga
D1_2425_226,B365,2.55,3.3,2.75,2025-03-15,Bundesliga
D1_2425_227,B365,1.95,3.3,4.1,2025-03-15,Bundesliga
D1_2425_228,B365,8.5,5.0,1.36,2025-03-15,Bundesliga
D1_2425_229,B365,2.35,3.6,2.8,2025-03-15,Bundesliga
D1_2425_230,B365,2.38,3.6,2.88,2025-03-15,Bundesliga
D1_2425_231,B365,3.1,3.6,2.2,2025-03-16,Bundesliga
D1_2425_232,B365,2.0,3.5,3.75,2025-03-16,Bundesliga
D1_2425_233,B365,3.1,3.4,2.3,2025-03-16,Bundesliga
D1_2425_234,B365,1.22,6.5,12.0,2025-03-28,Bundesliga
D1_2425_235,B365,1.14,8.0,15.0,2025-03-29,Bundesliga
D1_2425_236,B365,2.35,3.3,3.1,2025-03-29,Bundesliga
D1_2425_237,B365,3.2,3.9,2.05,2025-03-29,Bundesliga
D1_2425_238,B365,2.88,3.7,2.3,2025-03-29,Bundesliga
D1_2425_239,B365,1.67,3.75,5.0,2025-03-29,Bundesliga
D1_2425_240,B365,2.5,3.8,2.5,2025-03-29,Bundesliga
D1_2425_241,B365,2.0,3.5,3.7,2025-03-30,Bundesliga
D1_2425_242,B365,1.62,3.9,5.0,2025-03-30,Bundesliga
D1_2425_243,B365,7.5,4.75,1.42,2025-04-04,Bundesliga
D1_2425_244,B365,3.1,3.7,2.15,2025-04-05,Bundesliga
D1_2425_245,B365,3.1,3.5,2.2,2025-04-05,Bundesliga
D1_2425_246,B365,6.5,4.75,1.44,2025-04-05,Bundesliga
D1_2425_247,B365,1.45,4.5,7.0,2025-04-05,Bundesliga
D1_2425_248,B365,1.55,4.2,5.5,2025-04-05,Bundesliga
D1_2425_249,B365,2.63,3.5,2.5,2025-04-05,Bundesliga
D1_2425_250,B365,2.5,3.3,2.75,2025-04-06,Bundesliga
D1_2425_251,B365,2.45,3.3,2.88,2025-04-06,Bundesliga
D1_2425_252,B365,2.88,3.75,2.3,2025-04-11,Bundesliga
D1_2425_253,B365,2.5,3.4,2.8,2025-04-12,Bundesliga
D1_2425_254,B365,2.7,3.5,2.55,2025-04-12,Bundesliga
D1_2425_255,B365,3.25,3.3,2.25,2025-04-12,Bundesliga
D1_2425_256,B365,1.33,4.75,9.5,2025-04-12,Bundesliga
D1_2425_257,B365,2.15,3.6,3.25,2025-04-12,Bundesliga
D1_2425_258,B365,1.44,5.25,6.0,2025-04-12,Bundesliga
D1_2425_259,B365,1.65,4.33,4.5,2025-04-13,Bundesliga
D1_2425_260,B365,1.73,4.2,4.2,2025-04-13,Bundesliga
D1_2425_261,B365,1.91,3.7,3.75,2025-04-19,Bundesliga
D1_2425_262,B365,9.0,6.0,1.29,2025-04-19,Bundesliga
D1_2425_263,B365,2.0,3.6,3.6,2025-04-19,Bundesliga
D1_2425_264,B365,1.33,5.75,7.5,2025-04-19,Bundesliga
D1_2425_265,B365,1.73,4.1,4.33,2025-04-19,Bundesliga
D1_2425_266,B365,2.8,3.4,2.45,2025-04-19,Bundesliga
D1_2425_267,B365,2.55,3.3,2.75,2025-04-20,Bundesliga
D1_2425_268,B365,1.42,5.25,6.5,2025-04-20,Bundesliga
D1_2425_269,B365,5.25,3.8,1.67,2025-04-20,Bundesliga
D1_2425_270,B365,1.48,5.0,5.75,2025-04-25,Bundesliga
D1_2425_271,B365,1.22,7.0,11.0,2025-04-26,Bundesliga
D1_2425_272,B365,4.1,4.33,1.73,2025-04-26,Bundesliga
D1_2425_273,B365,3.1,3.8,2.15,2025-04-26,Bundesliga
D1_2425_274,B365,1.36,5.0,8.5,2025-04-26,Bundesliga
D1_2425_275,B365,2.35,3.5,2.88,2025-04-26,Bundesliga
D1_2425_276,B365,2.15,3.8,3.0,2025-04-26,Bundesliga
D1_2425_277,B365,2.25,3.4,3.1,2025-04-27,Bundesliga
D1_2425_278,B365,1.85,3.6,4.0,2025-04-27,Bundesliga
D1_2425_279,B365,2.25,3.6,3.1,2025-05-02,Bundesliga
D1_2425_280,B365,2.1,4.0,3.0,2025-05-03,Bundesliga
D1_2425_281,B365,4.5,4.33,1.62,2025-05-03,Bundesliga
D1_2425_282,B365,2.62,3.5,2.55,2025-05-03,Bundesliga
D1_2425_283,B365,2.7,3.4,2.55,2025-05-03,Bundesliga
D1_2425_284,B365,1.33,5.75,7.5,2025-05-03,Bundesliga
D1_2425_285,B365,1.83,3.9,4.0,2025-05-04,Bundesliga
D1_2425_286,B365,3.2,3.4,2.25,2025-05-04,Bundesliga
D1_2425_287,B365,2.35,3.5,2.9,2025-05-04,Bundesliga
D1_2425_288,B365,2.2,3.6,2.9,2025-05-09,Bundesliga
D1_2425_289,B365,2.9,3.6,2.3,2025-05-10,Bundesliga
D1_2425_290,B365,3.1,3.75,2.15,2025-05-10,Bundesliga
D1_2425_291,B365,2.25,3.3,3.3,2025-05-10,Bundesliga
D1_2425_292,B365,2.35,3.7,2.8,2025-05-10,Bundesliga
D1_2425_293,B365,1.17,9.5,11.0,2025-05-10,Bundesliga
D1_2425_294,B365,2.7,3.9,2.35,2025-05-11,Bundesliga
D1_2425_295,B365,1.53,4.33,5.75,2025-05-11,Bundesliga
D1_2425_296,B365,1.55,4.33,5.75,2025-05-11,Bundesliga
D1_2425_297,B365,2.1,3.5,3.4,2025-05-17,Bundesliga
D1_2425_298,B365,1.09,12.0,19.0,2025-05-17,Bundesliga
D1_2425_299,B365,2.35,3.7,2.8,2025-05-17,Bundesliga
D1_2425_300,B365,2.3,3.8,2.75,2025-05-17,Bundesliga
D1_2425_301,B365,5.0,5.25,1.5,2025-05-17,Bundesliga
D1_2425_302,B365,2.15,3.9,3.0,2025-05-17,Bundesliga
D1_2425_303,B365,2.2,4.2,2.8,2025-05-17,Bundesliga
D1_2425_304,B365,2.0,4.2,3.2,2025-05-17,Bundesliga
D1_2425_305,B365,1.67,4.2,4.5,2025-05-17,Bundesliga
I1_2425_0,B365,6.5,4.0,1.53,2024-08-17,Serie A
I1_2425_1,B365,3.5,3.2,2.2,2024-08-17,Serie A
I1_2425_2,B365,2.5,3.2,3.0,2024-08-17,Serie A
I1_2425_3,B365,1.62,3.8,5.75,2024-08-17,Serie A
I1_2425_4,B365,1.91,3.4,4.33,2024-08-18,Serie A
I1_2425_5,B365,4.75,3.6,1.75,2024-08-18,Serie A
I1_2425_6,B365,4.1,3.4,1.95,2024-08-18,Serie A
I1_2425_7,B365,1.48,4.1,7.5,2024-08-18,Serie A
I1_2425_8,B365,4.2,3.7,1.85,2024-08-19,Serie A
I1_2425_9,B365,1.33,5.0,9.5,2024-08-19,Serie A
I1_2425_10,B365,4.75,3.9,1.7,2024-08-24,Serie A
I1_2425_11,B365,3.3,3.1,2.35,2024-08-24,Serie A
I1_2425_12,B365,1.2,7.0,13.0,2024-08-24,Serie A
I1_2425_13,B365,2.6,3.1,2.88,2024-08-24,Serie A
I1_2425_14,B365,1.42,4.75,7.0,2024-08-25,Serie A
I1_2425_15,B365,3.2,3.1,2.38,2024-08-25,Serie A
I1_2425_16,B365,1.9,3.5,4.1,2024-08-25,Serie A
I1_2425_17,B365,1.5,4.33,6.5,2024-08-25,Serie A
I1_2425_18,B365,2.1,3.4,3.4,2024-08-26,Serie A
I1_2425_19,B365,5.25,3.75,1.67,2024-08-26,Serie A
I1_2425_20,B365,3.4,3.3,2.2,2024-08-30,Serie A
I1_2425_21,B365,1.57,4.33,5.5,2024-08-30,Serie A
I1_2425_22,B365,1.62,3.75,6.0,2024-08-31,Serie A
I1_2425_23,B365,2.25,3.2,3.4,2024-08-31,Serie A
I1_2425_24,B365,2.9,3.4,2.4,2024-08-31,Serie A
I1_2425_25,B365,1.48,4.33,7.0,2024-08-31,Serie A
I1_2425_26,B365,1.67,3.9,5.0,2024-09-01,Serie A
I1_2425_27,B365,2.0,3.3,4.0,2024-09-01,Serie A
I1_2425_28,B365,1.75,3.6,5.0,2024-09-01,Serie A
I1_2425_29,B365,2.05,3.4,3.75,2024-09-01,Serie A
I1_2425_30,B365,3.0,3.25,2.45,2024-09-14,Serie A
I1_2425_31,B365,5.25,3.6,1.7,2024-09-14,Serie A
I1_2425_32,B365,1.3,5.75,9.0,2024-09-14,Serie A
I1_2425_33,B365,3.25,3.3,2.25,2024-09-15,Serie A
I1_2425_34,B365,1.8,3.6,4.5,2024-09-15,Serie A
I1_2425_35,B365,1.8,3.5,4.75,2024-09-15,Serie A
I1_2425_36,B365,4.33,3.75,1.8,2024-09-15,Serie A
I1_2425_37,B365,8.0,4.75,1.4,2024-09-15,Serie A
I1_2425_38,B365,2.25,3.4,3.2,2024-09-16,Serie A
I1_2425_39,B365,1.62,3.8,6.0,2024-09-16,Serie A
I1_2425_40,B365,2.15,3.4,3.4,2024-09-20,Serie A
I1_2425_41,B365,2.7,3.0,2.8,2024-09-20,Serie A
I1_2425_42,B365,3.25,3.2,2.35,2024-09-21,Serie A
I1_2425_43,B365,2.2,3.4,3.3,2024-09-21,Serie A
I1_2425_44,B365,2.2,3.5,3.25,2024-09-21,Serie A
I1_2425_45,B365,2.25,3.4,3.2,2024-09-22,Serie A
I1_2425_46,B365,3.3,3.1,2.4,2024-09-22,Serie A
I1_2425_47,B365,1.62,4.2,5.25,2024-09-22,Serie A
I1_2425_48,B365,1.65,4.0,5.25,2024-09-22,Serie A
I1_2425_49,B365,1.44,4.5,7.0,2024-09-24,Serie A
I1_2425_50,B365,1.33,5.75,8.0,2024-09-27,Serie A
I1_2425_51,B365,7.0,4.33,1.48,2024-09-28,Serie A
I1_2425_52,B365,5.5,3.5,1.7,2024-09-28,Serie A
I1_2425_53,B365,3.0,3.3,2.4,2024-09-28,Serie A
I1_2425_54,B365,2.9,3.1,2.55,2024-09-29,Serie A
I1_2425_55,B365,2.1,3.4,3.6,2024-09-29,Serie A
I1_2425_56,B365,1.4,4.75,8.0,2024-09-29,Serie A
I1_2425_57,B365,3.4,3.3,2.2,2024-09-29,Serie A
I1_2425_58,B365,1.36,5.0,8.5,2024-09-29,Serie A
I1_2425_59,B365,2.1,3.6,3.4,2024-09-30,Serie A
I1_2425_60,B365,1.45,4.33,7.0,2024-10-04,Serie A
I1_2425_61,B365,2.5,3.2,2.9,2024-10-04,Serie A
I1_2425_62,B365,2.2,3.3,3.3,2024-10-05,Serie A
I1_2425_63,B365,1.45,4.75,6.5,2024-10-05,Serie A
I1_2425_64,B365,1.3,5.0,11.0,2024-10-05,Serie A
I1_2425_65,B365,1.38,5.0,8.0,2024-10-06,Serie A
I1_2425_66,B365,1.8,3.7,4.33,2024-10-06,Serie A
I1_2425_67,B365,1.57,4.0,6.0,2024-10-06,Serie A
I1_2425_68,B365,4.2,3.4,1.91,2024-10-06,Serie A
I1_2425_69,B365,3.1,3.6,2.2,2024-10-06,Serie A
I1_2425_70,B365,1.95,3.6,3.8,2024-10-19,Serie A
I1_2425_71,B365,3.75,3.1,2.15,2024-10-19,Serie A
I1_2425_72,B365,1.38,4.75,8.5,2024-10-19,Serie A
I1_2425_73,B365,2.05,3.3,3.8,2024-10-19,Serie A
I1_2425_74,B365,6.0,3.5,1.67,2024-10-20,Serie A
I1_2425_75,B365,3.2,3.3,2.3,2024-10-20,Serie A
I1_2425_76,B365,5.5,4.0,1.62,2024-10-20,Serie A
I1_2425_77,B365,2.8,3.1,2.7,2024-10-20,Serie A
I1_2425_78,B365,4.2,3.7,1.85,2024-10-20,Serie A
I1_2425_79,B365,2.3,3.0,3.5,2024-10-21,Serie A
I1_2425_80,B365,2.2,3.3,3.3,2024-10-25,Serie A
I1_2425_81,B365,2.63,3.0,2.9,2024-10-25,Serie A
I1_2425_82,B365,1.25,6.0,12.0,2024-10-26,Serie A
I1_2425_83,B365,1.38,4.75,8.0,2024-10-26,Serie A
I1_2425_84,B365,2.15,3.3,3.5,2024-10-27,Serie A
I1_2425_85,B365,1.53,4.2,6.25,2024-10-27,Serie A
I1_2425_86,B365,2.15,3.25,3.6,2024-10-27,Serie A
I1_2425_87,B365,1.72,3.5,5.0,2024-10-27,Serie A
I1_2425_88,B365,2.55,3.4,2.75,2024-10-27,Serie A
I1_2425_89,B365,3.0,3.25,2.35,2024-10-29,Serie A
I1_2425_90,B365,2.25,3.25,3.25,2024-10-29,Serie A
I1_2425_91,B365,2.45,3.4,2.8,2024-10-29,Serie A
I1_2425_92,B365,7.5,4.33,1.44,2024-10-30,Serie A
I1_2425_93,B365,2.7,3.25,2.65,2024-10-30,Serie A
I1_2425_94,B365,1.3,5.0,10.0,2024-10-30,Serie A
I1_2425_95,B365,1.4,4.75,8.0,2024-10-30,Serie A
I1_2425_96,B365,4.2,3.9,1.8,2024-10-31,Serie A
I1_2425_97,B365,2.88,3.3,2.45,2024-10-31,Serie A
I1_2425_98,B365,1.7,3.8,5.0,2024-10-31,Serie A
I1_2425_99,B365,1.62,3.5,6.5,2024-11-02,Serie A
I1_2425_100,B365,4.2,3.2,1.95,2024-11-02,Serie A
I1_2425_101,B365,5.0,3.6,1.7,2024-11-02,Serie A
I1_2425_102,B365,2.05,3.4,3.7,2024-11-03,Serie A
I1_2425_103,B365,3.2,3.3,2.25,2024-11-03,Serie A
I1_2425_104,B365,5.0,3.5,1.8,2024-11-03,Serie A
I1_2425_105,B365,1.17,7.0,15.0,2024-11-03,Serie A
I1_2425_106,B365,2.7,3.1,2.63,2024-11-04,Serie A
I1_2425_107,B365,1.85,3.4,4.33,2024-11-04,Serie A
I1_2425_108,B365,1.5,3.75,7.5,2024-11-04,Serie A
I1_2425_109,B365,2.88,3.3,2.45,2024-11-07,Serie A
I1_2425_110,B365,2.4,3.0,3.3,2024-11-08,Serie A
I1_2425_111,B365,2.55,3.4,2.7,2024-11-09,Serie A
I1_2425_112,B365,5.5,4.1,1.6,2024-11-09,Serie A
I1_2425_113,B365,1.57,3.8,6.5,2024-11-09,Serie A
I1_2425_114,B365,1.38,5.0,7.5,2024-11-10,Serie A
I1_2425_115,B365,1.44,4.5,7.0,2024-11-10,Serie A
I1_2425_116,B365,2.05,3.4,3.6,2024-11-10,Serie A
I1_2425_117,B365,4.1,3.8,1.83,2024-11-10,Serie A
I1_2425_118,B365,1.85,3.7,4.1,2024-11-10,Serie A
I1_2425_119,B365,7.0,5.25,1.38,2024-11-23,Serie A
I1_2425_120,B365,2.15,3.3,3.5,2024-11-23,Serie A
I1_2425_121,B365,5.0,4.2,1.62,2024-11-23,Serie A
I1_2425_122,B365,2.63,3.1,2.9,2024-11-24,Serie A
I1_2425_123,B365,3.3,3.1,2.3,2024-11-24,Serie A
I1_2425_124,B365,2.0,3.0,4.33,2024-11-24,Serie A
I1_2425_125,B365,1.73,3.6,5.0,2024-11-24,Serie A
I1_2425_126,B365,1.9,3.5,4.2,2024-11-24,Serie A
I1_2425_127,B365,2.8,2.9,2.8,2024-11-25,Serie A
I1_2425_128,B365,2.3,3.25,3.2,2024-11-25,Serie A
I1_2425_129,B365,1.91,3.4,4.1,2024-11-29,Serie A
I1_2425_130,B365,2.0,3.25,3.9,2024-11-30,Serie A
I1_2425_131,B365,1.36,4.75,9.0,2024-11-30,Serie A
I1_2425_132,B365,1.65,3.9,5.25,2024-11-30,Serie A
I1_2425_133,B365,2.0,3.3,4.0,2024-12-01,Serie A
I1_2425_134,B365,4.2,3.8,1.8,2024-12-01,Serie A
I1_2425_135,B365,5.0,3.4,1.8,2024-12-01,Serie A
I1_2425_136,B365,5.25,3.6,1.7,2024-12-01,Serie A
I1_2425_137,B365,3.2,3.5,2.2,2024-12-02,Serie A
I1_2425_138,B365,1.18,7.0,15.0,2024-12-06,Serie A
I1_2425_139,B365,2.15,3.4,3.3,2024-12-06,Serie A
I1_2425_140,B365,2.5,3.1,3.0,2024-12-07,Serie A
I1_2425_141,B365,1.7,3.6,5.25,2024-12-07,Serie A
I1_2425_142,B365,1.57,4.0,6.25,2024-12-07,Serie A
I1_2425_143,B365,1.5,4.5,6.0,2024-12-08,Serie A
I1_2425_144,B365,2.63,2.75,3.25,2024-12-08,Serie A
I1_2425_145,B365,2.75,3.3,2.6,2024-12-08,Serie A
I1_2425_146,B365,1.9,3.4,4.33,2024-12-08,Serie A
I1_2425_147,B365,2.7,3.0,2.88,2024-12-09,Serie A
I1_2425_148,B365,2.7,2.88,3.0,2024-12-13,Serie A
I1_2425_149,B365,5.5,4.33,1.55,2024-12-14,Serie A
I1_2425_150,B365,5.25,3.5,1.73,2024-12-14,Serie A
I1_2425_151,B365,1.3,5.25,9.0,2024-12-14,Serie A
I1_2425_152,B365,2.45,3.0,3.2,2024-12-15,Serie A
I1_2425_153,B365,2.7,3.1,2.75,2024-12-15,Serie A
I1_2425_154,B365,1.85,3.75,4.0,2024-12-15,Serie A
I1_2425_155,B365,3.25,3.4,2.2,2024-12-15,Serie A
I1_2425_156,B365,1.33,5.25,8.0,2024-12-15,Serie A
I1_2425_157,B365,3.6,3.4,2.1,2024-12-16,Serie A
I1_2425_158,B365,5.5,4.1,1.57,2024-12-20,Serie A
I1_2425_159,B365,3.3,2.9,2.45,2024-12-21,Serie A
I1_2425_160,B365,5.25,3.6,1.7,2024-12-21,Serie A
I1_2425_161,B365,5.0,3.6,1.73,2024-12-21,Serie A
I1_2425_162,B365,1.53,4.2,6.25,2024-12-22,Serie A
I1_2425_163,B365,2.5,3.3,2.88,2024-12-22,Serie A
I1_2425_164,B365,1.29,5.5,11.0,2024-12-22,Serie A
I1_2425_165,B365,6.25,3.5,1.65,2024-12-22,Serie A
I1_2425_166,B365,1.6,3.8,6.0,2024-12-23,Serie A
I1_2425_167,B365,1.2,6.5,15.0,2024-12-23,Serie A
I1_2425_168,B365,2.55,2.9,3.1,2024-12-28,Serie A
I1_2425_169,B365,2.3,3.5,3.0,2024-12-28,Serie A
I1_2425_170,B365,6.5,4.75,1.44,2024-12-28,Serie A
I1_2425_171,B365,3.0,3.3,2.4,2024-12-28,Serie A
I1_2425_172,B365,2.25,3.1,3.5,2024-12-29,Serie A
I1_2425_173,B365,1.27,5.5,11.0,2024-12-29,Serie A
I1_2425_174,B365,1.95,3.3,4.2,2024-12-29,Serie A
I1_2425_175,B365,2.25,3.4,3.2,2024-12-29,Serie A
I1_2425_176,B365,1.7,3.7,5.0,2024-12-30,Serie A
I1_2425_177,B365,1.5,4.1,7.0,2024-12-30,Serie A
I1_2425_178,B365,2.3,3.1,3.4,2025-01-04,Serie A
I1_2425_179,B365,2.88,3.25,2.55,2025-01-04,Serie A
I1_2425_180,B365,3.0,3.0,2.55,2025-01-04,Serie A
I1_2425_181,B365,2.4,3.25,3.0,2025-01-05,Serie A
I1_2425_182,B365,2.63,3.0,2.9,2025-01-05,Serie A
I1_2425_183,B365,1.85,3.4,4.5,2025-01-05,Serie A
I1_2425_184,B365,2.55,3.1,3.0,2025-01-05,Serie A
I1_2425_185,B365,1.9,3.4,4.2,2025-01-10,Serie A
I1_2425_186,B365,2.0,3.1,4.33,2025-01-11,Serie A
I1_2425_187,B365,5.25,3.8,1.65,2025-01-11,Serie A
I1_2425_188,B365,5.0,3.2,1.8,2025-01-11,Serie A
I1_2425_189,B365,1.33,5.0,9.5,2025-01-11,Serie A
I1_2425_190,B365,1.91,3.5,4.0,2025-01-12,Serie A
I1_2425_191,B365,11.0,5.25,1.29,2025-01-12,Serie A
I1_2425_192,B365,2.8,3.2,2.6,2025-01-12,Serie A
I1_2425_193,B365,1.25,5.5,13.0,2025-01-12,Serie A
I1_2425_194,B365,4.2,3.5,1.85,2025-01-13,Serie A
I1_2425_195,B365,4.2,3.5,1.9,2025-01-14,Serie A
I1_2425_196,B365,2.1,3.25,3.7,2025-01-14,Serie A
I1_2425_197,B365,1.48,4.2,7.0,2025-01-15,Serie A
I1_2425_198,B365,1.5,4.1,6.5,2025-01-17,Serie A
I1_2425_199,B365,1.6,3.75,6.0,2025-01-18,Serie A
I1_2425_200,B365,2.15,3.3,3.4,2025-01-18,Serie A
I1_2425_201,B365,2.25,3.25,3.25,2025-01-18,Serie A
I1_2425_202,B365,1.73,3.4,5.5,2025-01-19,Serie A
I1_2425_203,B365,1.95,3.3,4.1,2025-01-19,Serie A
I1_2425_204,B365,2.15,3.7,3.1,2025-01-19,Serie A
I1_2425_205,B365,5.0,3.5,1.75,2025-01-19,Serie A
I1_2425_206,B365,1.25,5.75,13.0,2025-01-19,Serie A
I1_2425_207,B365,2.15,3.4,3.4,2025-01-20,Serie A
I1_2425_208,B365,2.2,3.2,3.6,2025-01-24,Serie A
I1_2425_209,B365,4.2,3.6,1.85,2025-01-25,Serie A
I1_2425_210,B365,2.15,3.1,3.8,2025-01-25,Serie A
I1_2425_211,B365,3.8,3.3,2.0,2025-01-25,Serie A
I1_2425_212,B365,1.3,6.0,8.5,2025-01-26,Serie A
I1_2425_213,B365,3.3,3.3,2.25,2025-01-26,Serie A
I1_2425_214,B365,9.5,5.25,1.33,2025-01-26,Serie A
I1_2425_215,B365,2.0,3.5,3.8,2025-01-26,Serie A
I1_2425_216,B365,2.15,3.5,3.25,2025-01-27,Serie A
I1_2425_217,B365,2.25,3.0,3.6,2025-01-27,Serie A
I1_2425_218,B365,2.15,3.4,3.5,2025-01-31,Serie A
I1_2425_219,B365,2.3,3.0,3.5,2025-02-01,Serie A
I1_2425_220,B365,1.83,3.4,4.5,2025-02-01,Serie A
I1_2425_221,B365,1.42,4.5,7.5,2025-02-01,Serie A
I1_2425_222,B365,1.9,3.5,4.2,2025-02-01,Serie A
I1_2425_223,B365,1.36,4.75,9.0,2025-02-02,Serie A
I1_2425_224,B365,1.65,3.9,5.25,2025-02-02,Serie A
I1_2425_225,B365,4.0,3.5,1.91,2025-02-02,Serie A
I1_2425_226,B365,3.1,3.2,2.38,2025-02-02,Serie A
I1_2425_227,B365,3.9,3.4,2.0,2025-02-03,Serie A
I1_2425_228,B365,3.6,3.5,2.05,2025-02-06,Serie A
I1_2425_229,B365,3.7,3.4,2.05,2025-02-07,Serie A
I1_2425_230,B365,6.25,4.1,1.53,2025-02-08,Serie A
I1_2425_231,B365,5.5,3.8,1.65,2025-02-08,Serie A
I1_2425_232,B365,2.2,3.1,3.6,2025-02-08,Serie A
I1_2425_233,B365,5.0,3.7,1.73,2025-02-09,Serie A
I1_2425_234,B365,1.85,3.6,4.1,2025-02-09,Serie A
I1_2425_235,B365,1.38,4.75,8.5,2025-02-09,Serie A
I1_2425_236,B365,4.2,3.5,1.91,2025-02-09,Serie A
I1_2425_237,B365,1.44,4.5,7.5,2025-02-09,Serie A
I1_2425_238,B365,1.48,4.75,6.5,2025-02-10,Serie A
I1_2425_239,B365,1.8,3.4,5.0,2025-02-14,Serie A
I1_2425_240,B365,1.44,4.75,6.5,2025-02-15,Serie A
I1_2425_241,B365,2.63,3.2,2.8,2025-02-15,Serie A
I1_2425_242,B365,1.33,4.75,9.5,2025-02-15,Serie A
I1_2425_243,B365,2.0,3.5,3.75,2025-02-16,Serie A
I1_2425_244,B365,2.7,3.2,2.7,2025-02-16,Serie A
I1_2425_245,B365,1.8,3.5,4.75,2025-02-16,Serie A
I1_2425_246,B365,3.6,3.5,2.05,2025-02-16,Serie A
I1_2425_247,B365,3.4,3.2,2.25,2025-02-16,Serie A
I1_2425_248,B365,1.85,3.4,4.5,2025-02-17,Serie A
I1_2425_249,B365,3.0,3.0,2.6,2025-02-21,Serie A
I1_2425_250,B365,4.0,3.5,1.91,2025-02-22,Serie A
I1_2425_251,B365,5.0,4.0,1.67,2025-02-22,Serie A
I1_2425_252,B365,3.9,3.3,2.0,2025-02-22,Serie A
I1_2425_253,B365,1.27,5.25,13.0,2025-02-22,Serie A
I1_2425_254,B365,3.6,3.0,2.25,2025-02-23,Serie A
I1_2425_255,B365,4.33,3.4,1.9,2025-02-23,Serie A
I1_2425_256,B365,6.25,3.9,1.57,2025-02-23,Serie A
I1_2425_257,B365,4.1,3.5,1.9,2025-02-23,Serie A
I1_2425_258,B365,1.33,4.75,11.0,2025-02-24,Serie A
I1_2425_259,B365,2.88,3.3,2.5,2025-02-27,Serie A
I1_2425_260,B365,1.75,3.4,5.0,2025-02-28,Serie A
I1_2425_261,B365,1.2,6.5,15.0,2025-03-01,Serie A
I1_2425_262,B365,3.1,3.2,2.38,2025-03-01,Serie A
I1_2425_263,B365,1.8,3.6,4.5,2025-03-01,Serie A
I1_2425_264,B365,4.1,3.3,1.95,2025-03-02,Serie A
I1_2425_265,B365,1.57,3.75,6.5,2025-03-02,Serie A
I1_2425_266,B365,1.91,3.1,4.75,2025-03-02,Serie A
I1_2425_267,B365,1.87,3.6,4.0,2025-03-02,Serie A
I1_2425_268,B365,2.05,3.6,3.5,2025-03-02,Serie A
I1_2425_269,B365,1.3,5.0,12.0,2025-03-03,Serie A
I1_2425_270,B365,2.45,3.0,3.2,2025-03-07,Serie A
I1_2425_271,B365,1.57,3.8,6.5,2025-03-08,Serie A
I1_2425_272,B365,3.0,3.25,2.4,2025-03-08,Serie A
I1_2425_273,B365,4.75,3.6,1.75,2025-03-08,Serie A
I1_2425_274,B365,1.14,7.0,21.0,2025-03-08,Serie A
I1_2425_275,B365,5.25,3.3,1.75,2025-03-09,Serie A
I1_2425_276,B365,1.55,4.0,6.25,2025-03-09,Serie A
I1_2425_277,B365,3.9,3.3,2.0,2025-03-09,Serie A
I1_2425_278,B365,2.5,3.25,2.88,2025-03-09,Serie A
I1_2425_279,B365,1.73,3.5,5.25,2025-03-10,Serie A
I1_2425_280,B365,2.15,2.9,4.2,2025-03-14,Serie A
I1_2425_281,B365,3.1,3.0,2.45,2025-03-15,Serie A
I1_2425_282,B365,1.73,3.5,5.0,2025-03-15,Serie A
I1_2425_283,B365,1.8,3.6,4.5,2025-03-15,Serie A
I1_2425_284,B365,1.8,3.3,5.0,2025-03-15,Serie A
I1_2425_285,B365,5.75,4.33,1.53,2025-03-16,Serie A
I1_2425_286,B365,2.4,3.1,3.25,2025-03-16,Serie A
I1_2425_287,B365,1.55,4.2,5.75,2025-03-16,Serie A
I1_2425_288,B365,3.4,3.2,2.25,2025-03-16,Serie A
I1_2425_289,B365,2.55,3.3,2.8,2025-03-16,Serie A
I1_2425_290,B365,1.75,3.3,5.25,2025-03-29,Serie A
I1_2425_291,B365,5.0,3.5,1.75,2025-03-29,Serie A
I1_2425_292,B365,1.53,3.9,7.0,2025-03-29,Serie A
I1_2425_293,B365,4.75,3.5,1.75,2025-03-29,Serie A
I1_2425_294,B365,1.67,3.5,5.5,2025-03-30,Serie A
I1_2425_295,B365,3.75,3.3,2.05,2025-03-30,Serie A
I1_2425_296,B365,1.4,4.33,8.5,2025-03-30,Serie A
I1_2425_297,B365,1.91,3.7,3.75,2025-03-30,Serie A
I1_2425_298,B365,2.4,3.1,3.1,2025-03-31,Serie A
I1_2425_299,B365,1.75,3.3,5.25,2025-03-31,Serie A
I1_2425_300,B365,2.45,2.88,3.4,2025-04-04,Serie A
I1_2425_301,B365,5.0,3.8,1.7,2025-04-05,Serie A
I1_2425_302,B365,6.5,4.5,1.48,2025-04-05,Serie A
I1_2425_303,B365,1.9,3.5,4.2,2025-04-05,Serie A
I1_2425_304,B365,2.3,3.1,3.4,2025-04-06,Serie A
I1_2425_305,B365,2.45,3.0,3.1,2025-04-06,Serie A
I1_2425_306,B365,1.8,3.2,5.25,2025-04-06,Serie A
I1_2425_307,B365,1.7,3.8,5.0,2025-04-06,Serie A
I1_2425_308,B365,2.5,3.1,3.0,2025-04-06,Serie A
I1_2425_309,B365,2.9,3.0,2.7,2025-04-07,Serie A
